IDENTIFIER,DIRX,DIRY,DIRZ,SURFACEANGLE,LOCX,LOCY,LOCZ,2DLOCX,2DLOCY,2DLOCZ,WAVELENGTH,RGBCOLOR,DISTANCE,CASUALTYINTENSITY,TRACESOURCEINTENSITY,INTENSITYFRACTION,Pol1DirX,Pol1DirY,Pol1DirZ,Pol1Len,Pol2DirX,Pol2DirY,Pol2DirZ,Pol2Len
spiral_1_t_t_t_t_t_t,0.832050948079558,0,-0.554699215611405,2.15879775179179,0.443143056367681,-0.00275461785557141,-0.3,0.193143056367681,0.247245382144429,0,4.13E-07,#4C00FF,0,0.725562048666908,1,0.725562048666908,0,-0.448126537738777,0,0.448126537738777,0.401820013104823,0,0.602731558747014,0.724392610979132
