IDENTIFIER,DIRX,DIRY,DIRZ,SURFACEANGLE,LOCX,LOCY,LOCZ,2DLOCX,2DLOCY,2DLOCZ,WAVELENGTH,RGBCOLOR,DISTANCE,CASUALTYINTENSITY,TRACESOURCEINTENSITY,INTENSITYFRACTION,Pol1DirX,Pol1DirY,Pol1DirZ,Pol1Len,Pol2DirX,Pol2DirY,Pol2DirZ,Pol2Len
spiral_1,0.832050948079558,0,-0.554699215611405,2.15879775179179,0.450643084030948,-0.00275461785557141,-0.3,0.200643084030948,0.247245382144429,0,4.13E-07,#4C00FF,0,1,1,1,0.392231576877684,0,0.588348867679752,0.707106781186548,0,-0.707106781186548,0,0.707106781186548
